MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
6.117401975,-0.619248161,6.117401975,0.093094753,0.113214062,988.093,912.493,987.4652259,342,0,0.195825468,-0.496084297,0.496084297,0.195825468,0.698412698,1.301587302,1.761904762,126.9127048,9.811694741,2.405838489,-2.434103526,2.620927687,-2.500914578,14.1119224,0.268532187,2.37E-07,2117.880353,46.48418794,40.92093645,43.97286193,29.79216855,22.53792764,24.95831757,19.15701161,24.20395939,11.04019839,15.25280177,8.406742143,12.9610726,-3.95,2.69867E+13,51.68217454,23.82570027,14.26961726,395.1076335,23.79664031,17.76218666,5.959554569,0,0,0,9.976383254,0,0,0,138.6276672,115.5811155,65.6220099,20.41643865,13.99682084,41.77655318,0,19.94046124,4.992404733,123.9923655,47.44629269,111.8442682,0,33.75282963,14.7782658,0,11.49902367,30.51245872,83.65846625,0,3.570182271,130.3705623,101.0992311,0,22.25380597,0,76.22,7.921588092,0,0,10.31215775,17.75371814,29.17068306,75.12744666,25.76664768,55.77121059,161.9217233,13.99682084,18.11854224,2.2173,13.04009259,5.141178167,8.954101946,4.414279967,23.01347416,9.444690741,32.72271193,5.12770232,0.490566038,63,0,8,0,2,2,3,2,5,8,0,10,8,0,1,1,7,13.8566,277.941,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.87649471,-4.273225309,11.87649471,0.093094753,0.095166653,1149.831,1054.071,1148.638061,432,0,0.415911233,-0.496084297,0.496084297,0.415911233,0.623376623,1.077922078,1.415584416,35.4956952,9.811694648,2.411680486,-2.442946592,2.678009762,-2.327181307,7.708549072,-0.137138615,3.95E-07,2596.798074,59.18070484,51.25536394,54.69457446,35.50497548,26.14143237,31.06103763,22.51303623,33.89579729,12.41224046,24.18758446,9.342555809,22.11631271,-3.54,3.25478E+15,69.56671877,29.78422308,18.23384586,469.9629415,13.99682084,11.49902367,13.26684611,7.506598687,0,6.176298517,18.75623356,9.34083238,17.68673659,0,150.2286071,164.1183413,34.06519967,25.97989015,27.16806599,39.84026525,0,28.50874421,9.260476438,124.250758,91.24107132,118.4024218,0,33.94962556,14.7782658,13.17124514,11.49902367,34.53572536,130.0619733,6.176298517,0,130.0161077,104.9095539,5.022633314,22.45060189,0,85.41,34.67453548,13.17124514,0,10.31215775,22.77635145,41.50021312,45.25453149,13.30664111,43.50799995,213.2595159,34.85823717,74.23301598,5.394404762,0,5.444881871,7.183314909,4.00048367,25.1337932,-2.632021605,30.94735936,19.84106416,0.542372881,77,0,11,0,0,0,4,1,5,5,0,18,15,0,0,0,5,17.8523,329.374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.90427249,-4.235416667,11.90427249,0.093094753,0.095164452,1194.282,1098.522,1192.587546,432,0,0.415910809,-0.496084297,0.496084297,0.415910809,0.623376623,1.077922078,1.415584416,79.91873204,9.811694648,2.411672778,-2.442946592,2.678014859,-2.327181305,9.103020536,-0.137150117,3.95E-07,2596.798074,59.18070484,51.25536394,55.52464205,35.50497548,26.14143237,31.47607143,22.51303623,34.37503704,12.41224046,24.46427365,9.342555809,22.25465731,-3.35,3.25478E+15,69.75644898,29.91923971,18.33076028,473.5272229,13.99682084,11.49902367,13.26684611,7.506598687,0,6.176298517,18.75623356,9.34083238,17.68673659,0,154.5576111,164.1183413,33.51528587,25.97989015,27.16806599,44.16926926,0,28.50874421,9.260476438,124.250758,91.24107132,117.852508,0,33.94962556,14.7782658,13.17124514,11.49902367,38.86472936,130.0619733,6.176298517,0,130.0161077,109.3822734,0,22.45060189,0,85.41,34.67453548,13.17124514,0,10.31215775,22.22643765,41.50021312,45.25453149,13.30664111,43.50799995,229.1894598,23.25729728,74.96033079,3.044821429,0,5.141178167,7.237759354,4.00048367,25.60640122,-2.594212963,30.94735936,19.84106416,0.542372881,77,0,11,0,0,0,4,1,5,5,0,18,15,0,0,0,5,17.9614,332.064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.91712963,-4.217916667,11.91712963,0.093094753,0.075143535,1241.282,1145.522,1240.573681,432,0,0.415910727,-0.496084297,0.496084297,0.415910727,0.623376623,1.077922078,1.415584416,126.9127049,9.811694648,2.411671311,-2.442946592,2.677995947,-2.327181305,14.11192479,-0.13715191,3.95E-07,2596.798074,59.18070484,51.25536394,56.0961438,35.50497548,26.14143237,31.7618223,22.51303623,34.70499373,12.41224046,24.65477424,9.342555809,22.3499076,-3.1,3.25478E+15,70.00609607,30.0971336,18.45856828,478.9215134,13.99682084,11.49902367,13.26684611,7.506598687,0,6.176298517,18.75623356,9.34083238,17.68673659,0,138.6276672,186.7092119,32.61274863,25.97989015,27.16806599,50.83019599,0,28.50874421,9.260476438,124.250758,91.24107132,116.9499708,0,33.94962556,14.7782658,13.17124514,11.49902367,45.52565609,130.0619733,6.176298517,3.570182271,130.0161077,104.9095539,0,22.45060189,0,85.41,34.67453548,13.17124514,0,10.31215775,17.75371814,45.07039539,45.25453149,13.30664111,66.09887058,213.2595159,23.25729728,75.15640222,1.9573,0,5.141178167,7.262959354,4.00048367,25.82515122,-2.576712963,30.94735936,19.84106416,0.542372881,77,0,11,0,0,0,4,1,5,5,0,18,15,0,0,0,5,17.8035,337.081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.088927146,1111.86,1013.076,1110.661241,420,0,0.212193378,-0.496766759,0.496766759,0.212193378,0.6,1.066666667,1.413333333,35.49569505,9.811694648,2.410207155,-2.442946573,2.677785129,-2.327181207,7.708544454,0.406668926,3.92E-07,2502.961778,57.38781162,51.02971881,54.46892933,34.83165542,25.9368581,30.85646335,22.16642843,33.54918949,12.29003198,24.06537598,9.274364384,22.04812128,-3.53,1.78669E+15,67.57962888,30.00159618,17.73905761,462.5798806,18.7336838,17.2485355,13.26684611,7.506598687,0,0,18.75623356,9.34083238,4.515491449,0,150.2286071,164.1183413,34.06519967,27.5262362,18.7336838,39.84026525,0,28.50874421,9.260476438,118.0744595,98.35086886,112.8389703,0,39.69913739,19.51512876,0,17.2485355,34.53572536,137.1717708,0,0,124.4526562,104.9095539,5.022633314,22.45060189,0,94.64,22.93478547,0,0,10.31215775,17.75371814,40.13962413,33.12179735,32.54917279,55.64073409,213.2595159,39.59510013,43.51405654,5.6130839,0,5.873400389,7.862111206,4.833261448,28.0425432,1.641203704,30.94735936,21.46927655,0.542372881,75,0,12,0,0,0,4,1,5,6,0,16,16,0,0,0,5,16.8421,330.924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.08892347,1156.311,1057.527,1154.610726,420,0,0.212193378,-0.496767202,0.496767202,0.212193378,0.6,1.066666667,1.413333333,79.91873201,9.811694648,2.410204719,-2.442946573,2.677789953,-2.327181205,9.10302043,0.406668926,3.92E-07,2502.961778,57.38781162,51.02971881,55.29899692,34.83165542,25.9368581,31.27149715,22.16642843,34.02842924,12.29003198,24.34206517,9.274364384,22.18646588,-3.34,1.78669E+15,67.76934419,30.13959517,17.83603839,466.1441619,18.7336838,17.2485355,13.26684611,7.506598687,0,0,18.75623356,9.34083238,4.515491449,0,154.5576111,164.1183413,33.51528587,27.5262362,18.7336838,44.16926926,0,28.50874421,9.260476438,118.0744595,98.35086886,112.2890565,0,39.69913739,19.51512876,0,17.2485355,38.86472936,137.1717708,0,0,124.4526562,109.3822734,0,22.45060189,0,94.64,22.93478547,0,0,10.31215775,17.75371814,39.58971033,33.12179735,20.41643865,67.77346823,229.1894598,27.99416024,44.62436518,3.319056122,0,5.141178167,7.862111206,4.887705893,28.51515122,1.641203704,30.94735936,21.49705433,0.542372881,75,0,12,0,0,0,4,1,5,6,0,16,16,0,0,0,5,16.9512,333.614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.070214872,1203.311,1104.527,1202.596862,420,0,0.212193378,-0.496767288,0.496767288,0.212193378,0.6,1.066666667,1.413333333,126.9127049,9.811694648,2.410204258,-2.442946573,2.677773175,-2.327181205,14.11192457,0.406668925,3.92E-07,2502.961778,57.38781162,51.02971881,55.87049868,34.83165542,25.9368581,31.55724803,22.16642843,34.35838593,12.29003198,24.53256576,9.274364384,22.28171618,-3.09,1.78669E+15,68.01897185,30.32141263,17.963942,471.5384525,18.7336838,17.2485355,13.26684611,7.506598687,0,0,18.75623356,9.34083238,4.515491449,0,138.6276672,186.7092119,32.61274863,27.5262362,18.7336838,50.83019599,0,28.50874421,9.260476438,118.0744595,98.35086886,111.3865193,0,39.69913739,19.51512876,0,17.2485355,45.52565609,137.1717708,0,3.570182271,124.4526562,104.9095539,0,22.45060189,0,94.64,22.93478547,0,0,10.31215775,17.75371814,35.11699082,36.69197963,20.41643865,67.77346823,235.8503865,27.99416024,44.79936518,2.25724898,0,5.141178167,7.862111206,4.912905893,28.73390122,1.641203704,30.94735936,21.50991147,0.542372881,75,0,12,0,0,0,4,1,5,6,0,16,16,0,0,0,5,16.7933,338.631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.089699024,1109.888,1009.088,1108.681977,420,0,0.212193378,-0.496084297,0.496084297,0.212193378,0.613333333,1.08,1.426666667,35.49569503,9.811694646,2.410205913,-2.442946573,2.677763991,-2.327181199,7.70854462,0.406668948,3.92E-07,2498.869394,57.38781162,51.3285773,54.76778782,34.83165542,26.38514583,31.30475109,22.4884037,33.87116477,12.56219751,24.3375415,9.42379363,22.19755053,-3.33,1.78669E+15,67.77932925,30.14686264,17.84114806,463.8312775,13.99682084,11.49902367,13.26684611,7.506598687,0,0,18.75623356,9.34083238,4.515491449,0,169.2850785,163.9698803,34.06519967,20.41643865,13.99682084,39.84026525,0,28.50874421,9.260476438,131.4190183,91.24107132,118.4024218,0,33.94962556,14.7782658,0,11.49902367,34.53572536,130.0619733,6.420821623,0,136.9398449,104.9095539,5.022633314,22.45060189,0,85.41,22.93478547,0,0,10.31215775,17.75371814,40.81093392,38.68524885,13.30664111,67.77346823,220.1832531,34.85823717,38.60353185,5.668639456,0,5.953400389,9.194888983,4.00048367,28.73698764,2.721728395,33.07557175,19.84106416,0.55,75,0,11,0,0,0,4,1,5,5,0,15,16,0,0,0,5,17.3959,333.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.089695203,1154.339,1053.539,1152.631461,420,0,0.212193378,-0.496084297,0.496084297,0.212193378,0.613333333,1.08,1.426666667,79.91873201,9.811694646,2.410203577,-2.442946573,2.6777687,-2.327181197,9.103019849,0.406668948,3.92E-07,2498.869394,57.38781162,51.3285773,55.59785541,34.83165542,26.38514583,31.71978489,22.4884037,34.35040452,12.56219751,24.6142307,9.42379363,22.33589513,-3.14,1.78669E+15,67.96904612,30.2850274,17.9383343,467.3955588,13.99682084,11.49902367,13.26684611,7.506598687,0,0,18.75623356,9.34083238,4.515491449,0,173.6140825,163.9698803,33.51528587,20.41643865,13.99682084,44.16926926,0,28.50874421,9.260476438,131.4190183,91.24107132,117.852508,0,33.94962556,14.7782658,0,11.49902367,38.86472936,130.0619733,6.420821623,0,136.9398449,109.3822734,0,22.45060189,0,85.41,22.93478547,0,0,10.31215775,17.75371814,40.26102012,38.68524885,13.30664111,43.50799995,260.3786653,23.25729728,39.75603185,3.374611678,0,5.141178167,9.249333428,4.00048367,29.20959567,2.759537037,33.10334953,19.84106416,0.55,75,0,11,0,0,0,4,1,5,5,0,15,16,0,0,0,5,17.505,336.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.070824193,1201.339,1100.539,1200.617597,420,0,0.212193378,-0.496084297,0.496084297,0.212193378,0.613333333,1.08,1.426666667,126.9127049,9.811694646,2.410203135,-2.442946573,2.67775302,-2.327181197,14.11192457,0.406668948,3.92E-07,2498.869394,57.38781162,51.3285773,56.16935717,34.83165542,26.38514583,32.00553576,22.4884037,34.68036121,12.56219751,24.80473129,9.42379363,22.43114542,-2.89,1.78669E+15,68.2186758,30.46706185,18.06650738,472.7898493,13.99682084,11.49902367,13.26684611,7.506598687,0,0,18.75623356,9.34083238,4.515491449,0,157.6841386,186.5607509,32.61274863,20.41643865,13.99682084,50.83019599,0,28.50874421,9.260476438,131.4190183,91.24107132,116.9499708,0,33.94962556,14.7782658,0,11.49902367,45.52565609,130.0619733,6.420821623,3.570182271,136.9398449,104.9095539,0,22.45060189,0,85.41,22.93478547,0,0,10.31215775,17.75371814,35.78830061,42.25543112,13.30664111,43.50799995,267.039592,23.25729728,39.91353185,2.312804535,0,5.141178167,9.274533428,4.00048367,29.42834567,2.777037037,33.11620667,19.84106416,0.55,75,0,11,0,0,0,4,1,5,5,0,15,16,0,0,0,5,17.3471,341.457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.074447974,1082.822,987.062,1081.645925,408,0,0.212193378,-0.496084297,0.496084297,0.212193378,0.616438356,1.095890411,1.424657534,35.49570003,9.811694663,2.410048114,-2.442946565,2.677653103,-2.327181142,7.708536811,0.406668949,3.90E-07,2434.439145,55.81046135,49.56868412,53.00789464,33.89980377,25.27359928,30.19320454,21.66084544,32.99441946,11.86949028,23.61643613,9.045604964,21.82245662,-3.4,7.30898E+14,65.71251194,29.20774288,17.30555476,450.3210412,13.99682084,16.65213348,13.26684611,7.506598687,0,0,18.75623356,14.3248109,4.515491449,0,156.2949742,151.9856072,35.23940993,20.41643865,13.99682084,39.84026525,0,33.49272273,9.260476438,118.0744595,91.24107132,113.0999233,0,33.94962556,14.7782658,0,11.49902367,34.53572536,135.0459518,0,0,124.4526562,105.0400304,5.153109817,22.45060189,0,98.3,22.93478547,0,0,10.31215775,22.90682796,29.36747898,33.12179735,25.56985175,55.64073409,218.2434944,34.85823717,38.60353185,5.428580247,3.744598765,5.685159649,7.862111206,4.00048367,26.22044443,3.296296296,30.94735936,19.84106416,0.543859649,73,0,12,0,0,0,3,2,5,6,0,16,15,0,0,0,5,16.2285,322.167,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.074443176,1127.273,1031.513,1125.59541,408,0,0.212193378,-0.496084297,0.496084297,0.212193378,0.616438356,1.095890411,1.424657534,79.91873205,9.811694663,2.410046126,-2.442946565,2.677657356,-2.32718114,9.10240839,0.406668949,3.90E-07,2434.439145,55.81046135,49.56868412,53.83796223,33.89980377,25.27359928,30.60823833,21.66084544,33.41964809,11.86949028,23.861942,9.045604964,21.9641995,-3.21,7.30898E+14,65.9022121,29.34577297,17.4027329,453.8853226,13.99682084,16.10221969,13.26684611,7.506598687,0,0,18.75623356,14.3248109,4.515491449,0,144.6940343,167.9155511,35.23940993,20.41643865,13.99682084,44.16926926,0,33.49272273,9.260476438,118.0744595,91.24107132,112.5500095,0,33.94962556,14.7782658,0,11.49902367,38.86472936,135.0459518,0,0,124.4526562,109.6432264,0,22.45060189,0,98.3,22.93478547,0,0,10.31215775,17.75371814,33.970675,33.12179735,19.50348468,61.70710116,234.1734383,23.25729728,39.48779111,3.200138889,3.895833333,5.141178167,7.862111206,4.00048367,26.51119289,3.381365741,30.94735936,19.84106416,0.543859649,73,0,12,0,0,0,3,2,5,6,0,16,15,0,0,0,5,16.3376,324.857,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.057250517,1174.273,1078.513,1173.581546,408,0,0.212193378,-0.496084297,0.496084297,0.212193378,0.616438356,1.095890411,1.424657534,126.9127049,9.811694663,2.410045732,-2.442946565,2.677645495,-2.327181139,14.11187224,0.406668949,3.90E-07,2434.439145,55.81046135,49.56868412,54.40946398,33.89980377,25.27359928,30.89398921,21.66084544,33.71241812,11.86949028,24.03097285,9.045604964,22.06178951,-2.96,7.30898E+14,66.15182001,29.52763784,17.5309044,459.2796131,13.99682084,15.19968244,13.26684611,7.506598687,0,0,23.74021208,9.34083238,4.515491449,0,144.6940343,174.5764778,35.23940993,20.41643865,13.99682084,50.83019599,0,33.49272273,9.260476438,118.0744595,91.24107132,111.6474723,0,33.94962556,14.7782658,0,11.49902367,45.52565609,135.0459518,0,3.700658774,124.4526562,105.0400304,0,22.45060189,0,98.3,22.93478547,0,0,10.31215775,17.75371814,33.06813776,33.12179735,19.50348468,61.70710116,240.8343651,23.25729728,39.64529111,2.168688889,3.965833333,5.141178167,7.862111206,4.00048367,26.64576789,3.420740741,30.94735936,19.84106416,0.543859649,73,0,12,0,0,0,3,2,5,6,0,16,15,0,0,0,5,16.1797,329.874,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.09428242,1082.822,987.062,1081.645925,408,0,0.212193378,-0.496084297,0.496084297,0.212193378,0.630136986,1.123287671,1.452054795,35.49569495,9.811694663,2.410046302,-2.442946565,2.677657498,-2.327181137,7.708537046,0.406668949,3.90E-07,2434.439145,55.81046135,49.56868412,53.00789464,33.89980377,25.26353317,30.18313843,21.67962729,33.06238835,11.86613492,23.61308076,9.045604964,21.82245662,-3.4,7.30898E+14,65.71251194,29.20774288,17.30555476,450.3210412,13.99682084,11.49902367,13.26684611,7.506598687,0,0,23.74021208,9.34083238,4.515491449,0,150.2286071,151.9856072,41.4362535,25.43907197,13.99682084,39.84026525,0,33.49272273,9.260476438,118.0744595,91.24107132,113.0999233,0,33.94962556,14.7782658,0,11.49902367,34.53572536,135.0459518,0,0,124.4526562,105.1705069,5.022633314,22.45060189,0,98.3,22.93478547,0,0,10.31215775,22.77635145,29.36747898,33.12179735,37.83306239,43.50799995,218.2434944,34.85823717,38.60353185,5.477191358,3.752314815,5.824048538,7.862111206,4.00048367,24.39516666,4.926358025,30.94735936,19.84106416,0.543859649,73,0,12,0,0,0,3,2,5,6,0,16,15,0,0,0,5,16.2285,322.167,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.117401975,-2.082191358,6.117401975,0.093094753,0.094276344,1127.273,1031.513,1125.59541,408,0,0.212193378,-0.496084297,0.496084297,0.212193378,0.630136986,1.123287671,1.452054795,79.91873198,9.811694663,2.41004433,-2.442946565,2.67766191,-2.327181136,9.10300288,0.406668949,3.90E-07,2434.439145,55.81046135,49.56868412,53.83796223,33.89980377,25.26353317,30.59817223,21.67962729,33.5416281,11.86613492,23.85858663,9.045604964,21.9641995,-3.21,7.30898E+14,65.9022121,29.34577297,17.4027329,453.8853226,13.99682084,11.49902367,13.26684611,7.506598687,0,0,23.74021208,9.34083238,4.515491449,0,138.6276672,167.9155511,45.90897301,20.41643865,13.99682084,44.16926926,0,33.49272273,9.260476438,118.0744595,91.24107132,112.5500095,0,33.94962556,14.7782658,0,11.49902367,38.86472936,135.0459518,0,0,124.4526562,109.6432264,0,22.45060189,0,98.3,22.93478547,0,0,10.31215775,17.75371814,33.8401985,33.12179735,25.70032826,55.64073409,234.1734383,23.25729728,39.62668,3.24875,3.837384259,5.141178167,7.862111206,4.00048367,24.63147067,5.132037037,30.94735936,19.84106416,0.543859649,73,0,12,0,0,0,3,2,5,6,0,16,15,0,0,0,5,16.3376,324.857,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
