,num_rel_holes_0,num_rel_holes_1,num_rel_holes_2,num_holes_0,num_holes_1,num_holes_2,avg_lifetime_0,avg_lifetime_1,avg_lifetime_2,amplitude,length_Betti_0,sum_length_0,average_length_0,onset_longest_Betti_0,smallest_onset_1,polynomial_feature_1_0,polynomial_feature_2_0,polynomial_feature_3_0,polynomial_feature_4_0,area_Betti_1
255,1,0,0,97,0,0,204371137843.015,0.0,0.0,9912000184320.0,1224.5853271484375,19824000370772.457,204371137843.015,0.0,0.0,0.0,435812778962671.25,0.0,9.276500155170485e+36,0.0
256,1,0,0,96,0,0,206500003862.21268,0.0,0.0,9912000184320.0,1180.1343994140625,19824000370772.418,206500003862.21268,0.0,0.0,0.0,440344700966660.25,0.0,8.176953284700013e+36,0.0
257,1,0,0,97,0,0,204371137843.01447,0.0,0.0,9912000184320.0,1133.1343994140625,19824000370772.402,204371137843.01447,0.0,0.0,0.0,435801490163284.3,0.0,7.003966957635682e+36,0.0
258,1,0,0,94,0,0,115792552132.0289,0.0,0.0,5442249949184.0,1172.9683837890625,10884499900410.717,115792552132.0289,0.0,0.0,0.0,236531344108467.16,0.0,2.4235494764422842e+36,0.0
259,1,0,0,93,0,0,117037633337.74759,0.0,0.0,5442249949184.0,1128.517333984375,10884499900410.525,117037633337.74759,0.0,0.0,0.0,239052449250351.62,0.0,2.12162857004623e+36,0.0
260,1,0,0,94,0,0,115792552132.0242,0.0,0.0,5442249949184.0,1081.517333984375,10884499900410.275,115792552132.0242,0.0,0.0,0.0,236480389484859.28,0.0,1.802124595784725e+36,0.0
261,1,0,0,90,0,0,120938887782.28146,0.0,0.0,5442249949184.0,1169.7562255859375,10884499900405.332,120938887782.28146,0.0,0.0,0.0,246392692986851.72,0.0,2.502090393653874e+36,0.0
262,1,0,0,89,0,0,122297751689.94542,0.0,0.0,5442249949184.0,1125.30517578125,10884499900405.143,122297751689.94542,0.0,0.0,0.0,249137907605792.6,0.0,2.189859576216231e+36,0.0
263,1,0,0,90,0,0,120938887782.27658,0.0,0.0,5442249949184.0,1078.30517578125,10884499900404.893,120938887782.27658,0.0,0.0,0.0,246339474400175.03,0.0,1.857453555589109e+36,0.0
264,1,0,0,92,0,0,48334891474.69581,0.0,0.0,2223405006848.0,1135.4344482421875,4446810015672.015,48334891474.69581,0.0,0.0,0.0,95510444088059.44,0.0,3.628585648831205e+35,0.0
265,1,0,0,91,0,0,48866044128.2618,0.0,0.0,2223405006848.0,1090.9833984375,4446810015671.824,48866044128.2618,0.0,0.0,0.0,96550722781593.89,0.0,3.162140917822146e+35,0.0
266,1,0,0,92,0,0,48334891474.691025,0.0,0.0,2223405006848.0,1043.9833984375,4446810015671.574,48334891474.691025,0.0,0.0,0.0,95489173121001.22,0.0,2.671701952463459e+35,0.0
267,1,0,0,92,0,0,48334891474.69581,0.0,0.0,2223405006848.0,1135.4344482421875,4446810015672.015,48334891474.69581,0.0,0.0,0.0,95510444192622.62,0.0,3.628611092874173e+35,0.0
268,1,0,0,91,0,0,48866044128.2618,0.0,0.0,2223405006848.0,1090.9833984375,4446810015671.824,48866044128.2618,0.0,0.0,0.0,96550722682336.23,0.0,3.162149754058831e+35,0.0
269,1,0,0,92,0,0,48334891474.691025,0.0,0.0,2223405006848.0,1043.9833984375,4446810015671.574,48334891474.691025,0.0,0.0,0.0,95489173190289.02,0.0,2.671699433364761e+35,0.0
270,1,0,0,102,0,0,31909606901986.285,0.0,0.0,1627389952000000.0,1446.967041015625,3254779904002601.0,31909606901986.285,0.0,0.0,0.0,8.299916088970834e+16,0.0,4.674080632208726e+41,0.0
271,1,0,0,101,0,0,32225543603986.15,0.0,0.0,1627389952000000.0,1402.51611328125,3254779904002601.0,32225543603986.15,0.0,0.0,0.0,8.381971848893173e+16,0.0,4.2187462986695555e+41,0.0
272,1,0,0,102,0,0,31909606901986.285,0.0,0.0,1627389952000000.0,1355.51611328125,3254779904002601.0,31909606901986.285,0.0,0.0,0.0,8.299739839136645e+16,0.0,3.7119016608587885e+41,0.0
273,1,0,0,98,0,0,18231530822200.92,0.0,0.0,893345010286592.0,1391.101806640625,1786690020575690.5,18231530822200.92,0.0,0.0,0.0,4.569718209178535e+16,0.0,1.2498842998696379e+41,0.0
274,1,0,0,97,0,0,18419484748202.992,0.0,0.0,893345010286592.0,1346.6507568359375,1786690020575690.2,18419484748202.992,0.0,0.0,0.0,4.6164786465397384e+16,0.0,1.122643074022292e+41,0.0
275,1,0,0,98,0,0,18231530822200.918,0.0,0.0,893345010286592.0,1299.6507568359375,1786690020575690.0,18231530822200.918,0.0,0.0,0.0,4.568915956296423e+16,0.0,9.81730809694713e+40,0.0
276,1,0,0,99,0,0,18047373945208.953,0.0,0.0,893345010286592.0,1388.9814453125,1786690020575686.2,18047373945208.953,0.0,0.0,0.0,4.515812895840885e+16,0.0,1.228795625457936e+41,0.0
277,1,0,0,98,0,0,18231530822200.88,0.0,0.0,893345010286592.0,1344.5303955078125,1786690020575686.0,18231530822200.88,0.0,0.0,0.0,4.561546108493783e+16,0.0,1.1030504756742534e+41,0.0
278,1,0,0,99,0,0,18047373945208.945,0.0,0.0,893345010286592.0,1297.5303955078125,1786690020575685.8,18047373945208.945,0.0,0.0,0.0,4.515018727220598e+16,0.0,9.641142397846745e+40,0.0
279,1,0,0,100,0,0,7308980057562.938,0.0,0.0,365449002876928.0,1351.6171875,730898005756293.9,7308980057562.938,0.0,0.0,0.0,1.7818118063328908e+16,0.0,1.8273865667846062e+40,0.0
280,1,0,0,99,0,0,7382808138952.461,0.0,0.0,365449002876928.0,1307.1661376953125,730898005756293.6,7382808138952.461,0.0,0.0,0.0,1.7996695966350542e+16,0.0,1.6356251624490807e+40,0.0
281,1,0,0,100,0,0,7308980057562.934,0.0,0.0,365449002876928.0,1260.1661376953125,730898005756293.4,7308980057562.934,0.0,0.0,0.0,1.781490174950241e+16,0.0,1.4258336033506662e+40,0.0
282,1,0,0,100,0,0,7308980057562.938,0.0,0.0,365449002876928.0,1351.6171875,730898005756293.9,7308980057562.938,0.0,0.0,0.0,1.7818118067727946e+16,0.0,1.8273864835900531e+40,0.0
283,1,0,0,99,0,0,7382808138952.461,0.0,0.0,365449002876928.0,1307.1661376953125,730898005756293.6,7382808138952.461,0.0,0.0,0.0,1.7996695956388398e+16,0.0,1.6356255834293938e+40,0.0
284,1,0,0,100,0,0,7308980057562.934,0.0,0.0,365449002876928.0,1260.1661376953125,730898005756293.4,7308980057562.934,0.0,0.0,0.0,1.7814901726685282e+16,0.0,1.425834341467693e+40,0.0
285,1,0,0,99,0,0,541649495280.00946,0.0,0.0,26811650015232.0,1270.6962890625,53623300032720.94,541649495280.00946,0.0,0.0,0.0,1222468411070749.8,0.0,7.735703455046359e+37,0.0
286,1,0,0,98,0,0,547176530946.1301,0.0,0.0,26811650015232.0,1226.2452392578125,53623300032720.75,547176530946.1301,0.0,0.0,0.0,1234838565625015.2,0.0,6.86142903577504e+37,0.0
287,1,0,0,99,0,0,541649495280.0063,0.0,0.0,26811650015232.0,1179.2452392578125,53623300032720.625,541649495280.0063,0.0,0.0,0.0,1222299323773688.2,0.0,5.92168222595189e+37,0.0
288,1,0,0,97,0,0,303523706078.8983,0.0,0.0,14720899743744.0,1216.8779296875,29441799489653.137,303523706078.8983,0.0,0.0,0.0,657170384187117.0,0.0,1.997289638727269e+37,0.0
289,1,0,0,95,0,0,309913678838.452,0.0,0.0,14720899743744.0,1172.4268798828125,29441799489652.945,309913678838.452,0.0,0.0,0.0,670946655766121.1,0.0,1.7784040873177783e+37,0.0
290,1,0,0,96,0,0,306685411350.5489,0.0,0.0,14720899743744.0,1125.4268798828125,29441799489652.695,306685411350.5489,0.0,0.0,0.0,663880943159082.6,0.0,1.5227440616688213e+37,0.0
291,1,0,0,96,0,0,306685411350.5096,0.0,0.0,14720899743744.0,1214.8321533203125,29441799489648.918,306685411350.5096,0.0,0.0,0.0,662722377430684.1,0.0,2.0029665500774653e+37,0.0
292,1,0,0,94,0,0,313210632868.6035,0.0,0.0,14720899743744.0,1170.381103515625,29441799489648.73,313210632868.6035,0.0,0.0,0.0,676763326084837.6,0.0,1.7827249319033682e+37,0.0
293,1,0,0,95,0,0,309913678838.405,0.0,0.0,14720899743744.0,1123.381103515625,29441799489648.48,309913678838.405,0.0,0.0,0.0,669562026727404.1,0.0,1.5250965855667596e+37,0.0
294,1,0,0,97,0,0,124014434937.92792,0.0,0.0,6014700093440.0,1179.916748046875,12029400188979.008,124014434937.92792,0.0,0.0,0.0,260307261396737.72,0.0,2.947109197059728e+36,0.0
295,1,0,0,95,0,0,126625265147.14546,0.0,0.0,6014700093440.0,1135.4658203125,12029400188978.818,126625265147.14546,0.0,0.0,0.0,265763364206476.03,0.0,2.6128976014172997e+36,0.0
296,1,0,0,96,0,0,125306251968.52673,0.0,0.0,6014700093440.0,1088.4658203125,12029400188978.566,125306251968.52673,0.0,0.0,0.0,262963670001452.28,0.0,2.2273111505737486e+36,0.0
297,1,0,0,97,0,0,124014434937.92792,0.0,0.0,6014700093440.0,1179.916748046875,12029400188979.008,124014434937.92792,0.0,0.0,0.0,260307262208452.94,0.0,2.9471813200258954e+36,0.0
298,1,0,0,95,0,0,126625265147.14546,0.0,0.0,6014700093440.0,1135.4658203125,12029400188978.818,126625265147.14546,0.0,0.0,0.0,265763364299401.34,0.0,2.6128979187335002e+36,0.0
299,1,0,0,96,0,0,125306251968.52675,0.0,0.0,6014700093440.0,1088.4658203125,12029400188978.568,125306251968.52675,0.0,0.0,0.0,262963669821206.0,0.0,2.227311668267578e+36,0.0
300,1,0,0,99,0,0,1214555539913.456,0.0,0.0,60120499224576.0,1311.982666015625,120240998451432.16,1214555539913.456,0.0,0.0,0.0,2769385417375657.5,0.0,4.406469971542017e+38,0.0
301,1,0,0,98,0,0,1226948963790.122,0.0,0.0,60120499224576.0,1267.5316162109375,120240998451431.97,1226948963790.122,0.0,0.0,0.0,2797411228425832.0,0.0,3.9191516690528805e+38,0.0
302,1,0,0,99,0,0,1214555539913.453,0.0,0.0,60120499224576.0,1220.5316162109375,120240998451431.84,1214555539913.453,0.0,0.0,0.0,2769006284693271.5,0.0,3.3902536970414328e+38,0.0
303,1,0,0,98,0,0,673596919412.3715,0.0,0.0,33006249050112.0,1258.2076416015625,66012498102412.41,673596919412.3715,0.0,0.0,0.0,1474104648855284.2,0.0,1.1325554942993193e+38,0.0
304,1,0,0,96,0,0,687630188566.794,0.0,0.0,33006249050112.0,1213.7567138671875,66012498102412.22,687630188566.794,0.0,0.0,0.0,1504684561282309.8,0.0,1.0113799985376965e+38,0.0
305,1,0,0,97,0,0,680541217550.6388,0.0,0.0,33006249050112.0,1166.7567138671875,66012498102411.97,680541217550.6388,0.0,0.0,0.0,1489002196629032.2,0.0,8.684441365215147e+37,0.0
306,1,0,0,96,0,0,687630188566.7522,0.0,0.0,33006249050112.0,1256.187744140625,66012498102408.21,687630188566.7522,0.0,0.0,0.0,1501932676485218.0,0.0,1.1479669627261905e+38,0.0
307,1,0,0,94,0,0,702260618110.7236,0.0,0.0,33006249050112.0,1211.7366943359375,66012498102408.02,702260618110.7236,0.0,0.0,0.0,1533755223880032.8,0.0,1.0250278720168069e+38,0.0
308,1,0,0,95,0,0,694868401077.9766,0.0,0.0,33006249050112.0,1164.7366943359375,66012498102407.77,694868401077.9766,0.0,0.0,0.0,1517436719476333.8,0.0,8.793558744896037e+37,0.0
309,1,0,0,97,0,0,278213394791.6935,0.0,0.0,13493349646336.0,1221.2384033203125,26986699294794.27,278213394791.6935,0.0,0.0,0.0,590444054108598.6,0.0,1.6970800661825774e+37,0.0
310,1,0,0,95,0,0,284070518892.5693,0.0,0.0,13493349646336.0,1176.787353515625,26986699294794.082,284070518892.5693,0.0,0.0,0.0,602820467620581.8,0.0,1.5096452847528198e+37,0.0
311,1,0,0,96,0,0,281111450987.4357,0.0,0.0,13493349646336.0,1129.787353515625,26986699294793.832,281111450987.4357,0.0,0.0,0.0,596470812790524.1,0.0,1.2905316333206713e+37,0.0
312,1,0,0,97,0,0,278213394791.6935,0.0,0.0,13493349646336.0,1221.2384033203125,26986699294794.27,278213394791.6935,0.0,0.0,0.0,590444054353700.0,0.0,1.6971091995491648e+37,0.0
313,1,0,0,95,0,0,284070518892.5693,0.0,0.0,13493349646336.0,1176.787353515625,26986699294794.082,284070518892.5693,0.0,0.0,0.0,602820467645449.9,0.0,1.509645313260356e+37,0.0
314,1,0,0,96,0,0,281111450987.4357,0.0,0.0,13493349646336.0,1129.787353515625,26986699294793.83,281111450987.4357,0.0,0.0,0.0,596470812944333.8,0.0,1.2905317648621235e+37,0.0
315,1,0,0,102,0,0,31909606901986.285,0.0,0.0,1627389952000000.0,1446.967041015625,3254779904002601.0,31909606901986.285,0.0,0.0,0.0,8.299916084960278e+16,0.0,4.674082831459855e+41,0.0
316,1,0,0,101,0,0,32225543603986.15,0.0,0.0,1627389952000000.0,1402.51611328125,3254779904002601.0,32225543603986.15,0.0,0.0,0.0,8.381971857739226e+16,0.0,4.218751900363009e+41,0.0
317,1,0,0,102,0,0,31909606901986.285,0.0,0.0,1627389952000000.0,1355.51611328125,3254779904002601.0,31909606901986.285,0.0,0.0,0.0,8.299739835197414e+16,0.0,3.711898916397311e+41,0.0
318,1,0,0,98,0,0,18231530822200.92,0.0,0.0,893345010286592.0,1391.101806640625,1786690020575690.5,18231530822200.92,0.0,0.0,0.0,4.569718205497393e+16,0.0,1.249884990674617e+41,0.0
319,1,0,0,97,0,0,18419484748202.992,0.0,0.0,893345010286592.0,1346.6507568359375,1786690020575690.2,18419484748202.992,0.0,0.0,0.0,4.616478648520223e+16,0.0,1.1226448358768188e+41,0.0
320,1,0,0,98,0,0,18231530822200.918,0.0,0.0,893345010286592.0,1299.6507568359375,1786690020575690.0,18231530822200.918,0.0,0.0,0.0,4.568915949630296e+16,0.0,9.817305809759523e+40,0.0
321,1,0,0,99,0,0,18047373945208.953,0.0,0.0,893345010286592.0,1388.9814453125,1786690020575686.2,18047373945208.953,0.0,0.0,0.0,4.51581289433022e+16,0.0,1.2287954894533709e+41,0.0
322,1,0,0,98,0,0,18231530822200.88,0.0,0.0,893345010286592.0,1344.5303955078125,1786690020575686.0,18231530822200.88,0.0,0.0,0.0,4.561546110848353e+16,0.0,1.1030502835711171e+41,0.0
323,1,0,0,99,0,0,18047373945208.945,0.0,0.0,893345010286592.0,1297.5303955078125,1786690020575685.8,18047373945208.945,0.0,0.0,0.0,4.515018732176782e+16,0.0,9.641173800415344e+40,0.0
324,1,0,0,101,0,0,7236613918379.147,0.0,0.0,365449002876928.0,1351.6171875,730898005756293.9,7236613918379.147,0.0,0.0,0.0,1.7641701068035814e+16,0.0,1.8092941780984577e+40,0.0
325,1,0,0,100,0,0,7308980057562.937,0.0,0.0,365449002876928.0,1307.1661376953125,730898005756293.6,7308980057562.937,0.0,0.0,0.0,1.7816729027843246e+16,0.0,1.6192717401568371e+40,0.0
326,1,0,0,101,0,0,7236613918379.143,0.0,0.0,365449002876928.0,1260.1661376953125,730898005756293.4,7236613918379.143,0.0,0.0,0.0,1.7638516602442336e+16,0.0,1.4117190363151354e+40,0.0
327,1,0,0,100,0,0,7308980057562.938,0.0,0.0,365449002876928.0,1351.6171875,730898005756293.9,7308980057562.938,0.0,0.0,0.0,1.7818118084500434e+16,0.0,1.8273895284347513e+40,0.0
328,1,0,0,99,0,0,7382808138952.461,0.0,0.0,365449002876928.0,1307.1661376953125,730898005756293.6,7382808138952.461,0.0,0.0,0.0,1.7996695978779358e+16,0.0,1.6356282605795943e+40,0.0
329,1,0,0,100,0,0,7308980057562.934,0.0,0.0,365449002876928.0,1260.1661376953125,730898005756293.4,7308980057562.934,0.0,0.0,0.0,1.7814901756009914e+16,0.0,1.4258366881505052e+40,0.0
330,1,0,0,98,0,0,547176530946.132,0.0,0.0,26811650015232.0,1270.6962890625,53623300032720.94,547176530946.132,0.0,0.0,0.0,1234942577435275.5,0.0,7.814638983464583e+37,0.0
331,1,0,0,97,0,0,552817526110.5232,0.0,0.0,26811650015232.0,1226.2452392578125,53623300032720.75,552817526110.5232,0.0,0.0,0.0,1247568858916648.5,0.0,6.932165203093237e+37,0.0
332,1,0,0,98,0,0,547176530946.12885,0.0,0.0,26811650015232.0,1179.2452392578125,53623300032720.625,547176530946.12885,0.0,0.0,0.0,1234771766244637.5,0.0,5.982107677132453e+37,0.0
333,1,0,0,96,0,0,306685411350.5535,0.0,0.0,14720899743744.0,1216.8779296875,29441799489653.14,306685411350.5535,0.0,0.0,0.0,664015909107302.5,0.0,2.0180947082837296e+37,0.0
334,1,0,0,94,0,0,313210632868.6484,0.0,0.0,14720899743744.0,1172.4268798828125,29441799489652.945,313210632868.6484,0.0,0.0,0.0,678084386169362.9,0.0,1.7973234034960053e+37,0.0
335,1,0,0,95,0,0,309913678838.4494,0.0,0.0,14720899743744.0,1125.4268798828125,29441799489652.695,309913678838.4494,0.0,0.0,0.0,670869163570672.2,0.0,1.5387729424553866e+37,0.0
336,1,0,0,95,0,0,309913678838.40967,0.0,0.0,14720899743744.0,1214.8321533203125,29441799489648.918,309913678838.40967,0.0,0.0,0.0,669698402585576.4,0.0,2.0240504459783113e+37,0.0
337,1,0,0,93,0,0,316578489136.0079,0.0,0.0,14720899743744.0,1170.381103515625,29441799489648.73,316578489136.0079,0.0,0.0,0.0,684040351250554.6,0.0,1.8018939712388176e+37,0.0
338,1,0,0,94,0,0,313210632868.6008,0.0,0.0,14720899743744.0,1123.381103515625,29441799489648.48,313210632868.6008,0.0,0.0,0.0,676685026921456.1,0.0,1.5413210752435295e+37,0.0
339,1,0,0,97,0,0,124014434937.92792,0.0,0.0,6014700093440.0,1179.916748046875,12029400188979.008,124014434937.92792,0.0,0.0,0.0,260307261267222.3,0.0,2.947109179069151e+36,0.0
340,1,0,0,95,0,0,126625265147.14546,0.0,0.0,6014700093440.0,1135.4658203125,12029400188978.818,126625265147.14546,0.0,0.0,0.0,265763364349698.62,0.0,2.6128979578963614e+36,0.0
341,1,0,0,96,0,0,125306251968.52675,0.0,0.0,6014700093440.0,1088.4658203125,12029400188978.568,125306251968.52675,0.0,0.0,0.0,262963669939366.72,0.0,2.2273112073357652e+36,0.0
342,1,0,0,96,0,0,125306251968.53133,0.0,0.0,6014700093440.0,1179.916748046875,12029400188979.008,125306251968.53133,0.0,0.0,0.0,263018796121230.88,0.0,2.977881049882464e+36,0.0
343,1,0,0,94,0,0,127972342435.94487,0.0,0.0,6014700093440.0,1135.4658203125,12029400188978.818,127972342435.94487,0.0,0.0,0.0,268590634413206.97,0.0,2.6406948768455484e+36,0.0
344,1,0,0,95,0,0,126625265147.14282,0.0,0.0,6014700093440.0,1088.4658203125,12029400188978.568,126625265147.14282,0.0,0.0,0.0,265731708453201.9,0.0,2.250757096358231e+36,0.0
345,1,0,0,98,0,0,1226948963790.124,0.0,0.0,60120499224576.0,1311.982666015625,120240998451432.16,1226948963790.124,0.0,0.0,0.0,2797644452733621.0,0.0,4.451434013004304e+38,0.0
346,1,0,0,97,0,0,1239597922179.711,0.0,0.0,60120499224576.0,1267.5316162109375,120240998451431.97,1239597922179.711,0.0,0.0,0.0,2826250521187238.5,0.0,3.959555075248204e+38,0.0
347,1,0,0,98,0,0,1226948963790.1208,0.0,0.0,60120499224576.0,1220.5316162109375,120240998451431.84,1226948963790.1208,0.0,0.0,0.0,2797261450635074.5,0.0,3.424848104614724e+38,0.0
348,1,0,0,97,0,0,680541217550.6433,0.0,0.0,33006249050112.0,1258.2076416015625,66012498102412.41,680541217550.6433,0.0,0.0,0.0,1489301603706572.5,0.0,1.1442313214298341e+38,0.0
349,1,0,0,95,0,0,694868401078.0233,0.0,0.0,33006249050112.0,1213.7567138671875,66012498102412.22,694868401078.0233,0.0,0.0,0.0,1520523345926621.2,0.0,1.022026055893134e+38,0.0
350,1,0,0,96,0,0,687630188566.7914,0.0,0.0,33006249050112.0,1166.7567138671875,66012498102411.97,687630188566.7914,0.0,0.0,0.0,1504512636315579.8,0.0,8.774904221168571e+37,0.0
351,1,0,0,95,0,0,694868401077.9812,0.0,0.0,33006249050112.0,1256.187744140625,66012498102408.22,694868401077.9812,0.0,0.0,0.0,1517742493947023.2,0.0,1.1600508257016776e+38,0.0
352,1,0,0,93,0,0,709811807552.7744,0.0,0.0,33006249050112.0,1211.7366943359375,66012498102408.02,709811807552.7744,0.0,0.0,0.0,1550247215830815.8,0.0,1.036049561184392e+38,0.0
353,1,0,0,94,0,0,702260618110.721,0.0,0.0,33006249050112.0,1164.7366943359375,66012498102407.77,702260618110.721,0.0,0.0,0.0,1533579661978754.0,0.0,8.887107160998152e+37,0.0
354,1,0,0,97,0,0,278213394791.6935,0.0,0.0,13493349646336.0,1221.2384033203125,26986699294794.27,278213394791.6935,0.0,0.0,0.0,590444054018429.2,0.0,1.697080081405063e+37,0.0
355,1,0,0,95,0,0,284070518892.5693,0.0,0.0,13493349646336.0,1176.787353515625,26986699294794.082,284070518892.5693,0.0,0.0,0.0,602820467559203.8,0.0,1.5096452322336074e+37,0.0
356,1,0,0,96,0,0,281111450987.4358,0.0,0.0,13493349646336.0,1129.787353515625,26986699294793.836,281111450987.4358,0.0,0.0,0.0,596470813115685.9,0.0,1.290531644070451e+37,0.0
357,1,0,0,96,0,0,281111450987.44037,0.0,0.0,13493349646336.0,1221.2384033203125,26986699294794.273,281111450987.44037,0.0,0.0,0.0,596594513388309.0,0.0,1.7147874380240243e+37,0.0
358,1,0,0,94,0,0,287092545689.29877,0.0,0.0,13493349646336.0,1176.787353515625,26986699294794.082,287092545689.29877,0.0,0.0,0.0,609233451225359.1,0.0,1.5257053023387165e+37,0.0
359,1,0,0,95,0,0,284070518892.56665,0.0,0.0,13493349646336.0,1129.787353515625,26986699294793.832,284070518892.56665,0.0,0.0,0.0,602749453002279.1,0.0,1.3041163195140566e+37,0.0
360,1,0,0,102,0,0,31909606901986.285,0.0,0.0,1627389952000000.0,1446.967041015625,3254779904002601.0,31909606901986.285,0.0,0.0,0.0,8.29991608397373e+16,0.0,4.674082832039526e+41,0.0
361,1,0,0,101,0,0,32225543603986.15,0.0,0.0,1627389952000000.0,1402.51611328125,3254779904002601.0,32225543603986.15,0.0,0.0,0.0,8.381971855872549e+16,0.0,4.218751901830881e+41,0.0
362,1,0,0,102,0,0,31909606901986.285,0.0,0.0,1627389952000000.0,1355.51611328125,3254779904002601.0,31909606901986.285,0.0,0.0,0.0,8.299739835702715e+16,0.0,3.71189891663509e+41,0.0
363,1,0,0,98,0,0,18231530822200.92,0.0,0.0,893345010286592.0,1391.101806640625,1786690020575690.5,18231530822200.92,0.0,0.0,0.0,4.569718206129028e+16,0.0,1.2498849908687542e+41,0.0
364,1,0,0,97,0,0,18419484748202.992,0.0,0.0,893345010286592.0,1346.6507568359375,1786690020575690.2,18419484748202.992,0.0,0.0,0.0,4.6164786498762856e+16,0.0,1.1226448361224634e+41,0.0
365,1,0,0,98,0,0,18231530822200.918,0.0,0.0,893345010286592.0,1299.6507568359375,1786690020575690.0,18231530822200.918,0.0,0.0,0.0,4.568915948798304e+16,0.0,9.817305809477064e+40,0.0
366,1,0,0,99,0,0,18047373945208.953,0.0,0.0,893345010286592.0,1388.9814453125,1786690020575686.2,18047373945208.953,0.0,0.0,0.0,4.5158128949256936e+16,0.0,1.2287954896356512e+41,0.0
367,1,0,0,98,0,0,18231530822200.88,0.0,0.0,893345010286592.0,1344.5303955078125,1786690020575686.0,18231530822200.88,0.0,0.0,0.0,4.56154610949557e+16,0.0,1.1030502839441815e+41,0.0
368,1,0,0,99,0,0,18047373945208.945,0.0,0.0,893345010286592.0,1297.5303955078125,1786690020575685.8,18047373945208.945,0.0,0.0,0.0,4.515018732296592e+16,0.0,9.641173801740834e+40,0.0
369,1,0,0,100,0,0,7308980057562.938,0.0,0.0,365449002876928.0,1351.6171875,730898005756293.9,7308980057562.938,0.0,0.0,0.0,1.7818118081956314e+16,0.0,1.8273871198795742e+40,0.0
370,1,0,0,99,0,0,7382808138952.461,0.0,0.0,365449002876928.0,1307.1661376953125,730898005756293.6,7382808138952.461,0.0,0.0,0.0,1.7996695988222382e+16,0.0,1.635628020589505e+40,0.0
371,1,0,0,100,0,0,7308980057562.934,0.0,0.0,365449002876928.0,1260.1661376953125,730898005756293.4,7308980057562.934,0.0,0.0,0.0,1.7814901765635042e+16,0.0,1.4258362267513986e+40,0.0
372,1,0,0,100,0,0,7308980057562.938,0.0,0.0,365449002876928.0,1351.6171875,730898005756293.9,7308980057562.938,0.0,0.0,0.0,1.7818118082778256e+16,0.0,1.8273895284818286e+40,0.0
373,1,0,0,99,0,0,7382808138952.461,0.0,0.0,365449002876928.0,1307.1661376953125,730898005756293.6,7382808138952.461,0.0,0.0,0.0,1.7996695982918576e+16,0.0,1.6356282608398449e+40,0.0
374,1,0,0,100,0,0,7308980057562.934,0.0,0.0,365449002876928.0,1260.1661376953125,730898005756293.4,7308980057562.934,0.0,0.0,0.0,1.7814901756431948e+16,0.0,1.4258366882340002e+40,0.0
375,1,0,0,99,0,0,541649495280.00946,0.0,0.0,26811650015232.0,1270.6962890625,53623300032720.94,541649495280.00946,0.0,0.0,0.0,1222468409812651.0,0.0,7.735703236334487e+37,0.0
376,1,0,0,98,0,0,547176530946.1301,0.0,0.0,26811650015232.0,1226.2452392578125,53623300032720.75,547176530946.1301,0.0,0.0,0.0,1234838565816624.0,0.0,6.861428821227883e+37,0.0
377,1,0,0,99,0,0,541649495280.0063,0.0,0.0,26811650015232.0,1179.2452392578125,53623300032720.625,541649495280.0063,0.0,0.0,0.0,1222299323554756.8,0.0,5.921682355575241e+37,0.0
378,1,0,0,97,0,0,303523706078.8983,0.0,0.0,14720899743744.0,1216.8779296875,29441799489653.137,303523706078.8983,0.0,0.0,0.0,657170384085354.5,0.0,1.9972896046997938e+37,0.0
379,1,0,0,95,0,0,309913678838.452,0.0,0.0,14720899743744.0,1172.4268798828125,29441799489652.945,309913678838.452,0.0,0.0,0.0,670946655936988.5,0.0,1.7784042075458026e+37,0.0
380,1,0,0,96,0,0,306685411350.54895,0.0,0.0,14720899743744.0,1125.4268798828125,29441799489652.7,306685411350.54895,0.0,0.0,0.0,663880943365874.4,0.0,1.5227440575986028e+37,0.0
381,1,0,0,96,0,0,306685411350.5096,0.0,0.0,14720899743744.0,1214.8321533203125,29441799489648.918,306685411350.5096,0.0,0.0,0.0,662722376947838.4,0.0,2.0029665852682398e+37,0.0
382,1,0,0,94,0,0,313210632868.6035,0.0,0.0,14720899743744.0,1170.381103515625,29441799489648.73,313210632868.6035,0.0,0.0,0.0,676763327033446.5,0.0,1.7827248812225594e+37,0.0
383,1,0,0,95,0,0,309913678838.405,0.0,0.0,14720899743744.0,1123.381103515625,29441799489648.48,309913678838.405,0.0,0.0,0.0,669562026323899.1,0.0,1.525096644308028e+37,0.0
384,1,0,0,97,0,0,124014434937.92792,0.0,0.0,6014700093440.0,1179.916748046875,12029400188979.008,124014434937.92792,0.0,0.0,0.0,260307261387050.97,0.0,2.947109173415556e+36,0.0
385,1,0,0,95,0,0,126625265147.14546,0.0,0.0,6014700093440.0,1135.4658203125,12029400188978.818,126625265147.14546,0.0,0.0,0.0,265763364211662.8,0.0,2.6128979515461385e+36,0.0
386,1,0,0,96,0,0,125306251968.52675,0.0,0.0,6014700093440.0,1088.4658203125,12029400188978.568,125306251968.52675,0.0,0.0,0.0,262963669957834.66,0.0,2.2273112071686436e+36,0.0
387,1,0,0,97,0,0,124014434937.92792,0.0,0.0,6014700093440.0,1179.916748046875,12029400188979.008,124014434937.92792,0.0,0.0,0.0,260307262236000.56,0.0,2.9471812395736435e+36,0.0
